OrderID,Date,Product,Category,UnitPrice,Quantity,Revenue,Region,Salesperson,CustomerID
O100901,2024-12-08,Zeta Socks,Accessories,135.61,1,135.61,North,Fatima,C1014
O100902,2025-04-29,Alpha Hoodie,Apparel,122.12,1,122.12,Central,Carlos,C5041
O100903,2025-03-02,Eta Laptop Sleeve,Accessories,23.94,1,23.94,East,Carlos,C1597
O100904,2025-07-17,Epsilon Jacket,Apparel,132.93,1,132.93,East,Dina,C3399
O100905,2025-10-31,Gamma Sneakers,Footwear,183.52,1,183.52,North,Ehsan,C8512
O100906,2025-08-19,Epsilon Jacket,Apparel,39.66,3,118.98,North,Fatima,C7856
O100907,2025-03-08,Epsilon Jacket,Apparel,170.42,1,170.42,North,Fatima,C1955
O100908,2025-11-07,Zeta Socks,Accessories,95.46,1,95.46,West,Dina,C8976
O100909,2024-12-25,Theta Watch,Electronics,228.79,1,228.79,West,Carlos,C3384
O100910,2025-05-13,Zeta Socks,Accessories,204.86,1,204.86,Central,Fatima,C5514
O100911,2025-04-15,Theta Watch,Electronics,78.04,2,156.08,South,Fatima,C6757
O100912,2025-06-12,Zeta Socks,Accessories,155.63,2,311.26,South,Ayesha,C5445
O100913,2025-11-15,Eta Laptop Sleeve,Accessories,29.6,1,29.6,North,Bilal,C3311
O100914,2025-09-24,Gamma Sneakers,Footwear,239.65,1,239.65,South,Ehsan,C1151
O100915,2025-10-18,Theta Watch,Electronics,227.36,5,1136.8,North,Bilal,C2804
O100916,2025-01-15,Kappa Backpack,Accessories,46.73,1,46.73,South,Ehsan,C2955
O100917,2025-07-14,Zeta Socks,Accessories,183.93,1,183.93,Central,Carlos,C8541
O100918,2025-11-18,Gamma Sneakers,Footwear,61.27,1,61.27,East,Ayesha,C2570
O100919,2025-01-05,Theta Watch,Electronics,200.21,1,200.21,North,Dina,C4229
O100920,2025-06-03,Zeta Socks,Accessories,69.11,1,69.11,Central,Bilal,C1210
O100921,2025-10-29,Zeta Socks,Accessories,196.07,1,196.07,Central,Bilal,C2064
O100922,2025-11-12,Eta Laptop Sleeve,Accessories,159.85,2,319.7,Central,Ayesha,C9373
O100923,2025-01-05,Zeta Socks,Accessories,189.7,1,189.7,East,Carlos,C3895
O100924,2025-09-21,Theta Watch,Electronics,182.49,10,1824.9,South,Dina,C4162
O100925,2025-06-06,Gamma Sneakers,Footwear,111.06,3,333.18,East,Ayesha,C3970
O100926,2025-02-23,Alpha Hoodie,Apparel,58.07,1,58.07,South,Fatima,C2640
O100927,2025-03-21,Eta Laptop Sleeve,Accessories,106.44,1,106.44,South,Ayesha,C7720
O100928,2025-03-10,Eta Laptop Sleeve,Accessories,22.85,10,228.5,South,Ayesha,C4631
O100929,2025-03-09,Eta Laptop Sleeve,Accessories,242.97,3,728.91,West,Ehsan,C1459
O100930,2025-05-03,Gamma Sneakers,Footwear,92.31,10,923.1,East,Bilal,C2576
O100931,2025-07-06,Epsilon Jacket,Apparel,170.87,1,170.87,West,Bilal,C6690
O100932,2025-08-12,Beta T-shirt,Apparel,223.68,1,223.68,North,Carlos,C4192
O100933,2025-11-21,Delta Cap,Accessories,220.56,1,220.56,North,Carlos,C4226
O100934,2025-03-29,Epsilon Jacket,Apparel,248.84,1,248.84,Central,Bilal,C5627
O100935,2024-12-22,Alpha Hoodie,Apparel,163.46,1,163.46,Central,Fatima,C8901
O100936,2025-05-13,Theta Watch,Electronics,224.26,1,224.26,North,Ayesha,C2633
O100937,2025-11-02,Alpha Hoodie,Apparel,215.97,1,215.97,West,Ehsan,C2580
O100938,2025-07-13,Theta Watch,Electronics,75.93,3,227.79,West,Fatima,C1925
O100939,2025-09-05,Gamma Sneakers,Footwear,44.82,1,44.82,North,Ehsan,C1698
O100940,2025-08-26,Beta T-shirt,Apparel,211.91,1,211.91,South,Carlos,C2775
O100941,2025-11-20,Kappa Backpack,Accessories,106.24,1,106.24,West,Bilal,C1552
O100942,2025-03-14,Alpha Hoodie,Apparel,209.37,3,628.11,North,Ehsan,C2745
O100943,2024-12-22,Iota Charger,Electronics,96.32,1,96.32,South,Ehsan,C6801
O100944,2025-11-23,Alpha Hoodie,Apparel,195.45,5,977.25,North,Ayesha,C9751
O100945,2025-10-03,Eta Laptop Sleeve,Accessories,189.51,1,189.51,West,Bilal,C5027
O100946,2025-08-17,Eta Laptop Sleeve,Accessories,55.48,1,55.48,East,Bilal,C8378
O100947,2025-05-18,Theta Watch,Electronics,14.78,1,14.78,East,Dina,C9066
O100948,2025-04-11,Alpha Hoodie,Apparel,101.35,3,304.05,Central,Bilal,C8464
O100949,2025-01-24,Epsilon Jacket,Apparel,98.9,1,98.9,South,Bilal,C2558
O100950,2025-11-23,Alpha Hoodie,Apparel,142.35,1,142.35,West,Dina,C7547
O100951,2025-07-30,Delta Cap,Accessories,159.78,1,159.78,Central,Dina,C6223
O100952,2025-06-06,Eta Laptop Sleeve,Accessories,59.24,1,59.24,East,Bilal,C5872
O100953,2025-10-15,Zeta Socks,Accessories,180.78,2,361.56,West,Bilal,C7770
O100954,2025-07-01,Delta Cap,Accessories,217.36,1,217.36,Central,Bilal,C2141
O100955,2025-07-27,Eta Laptop Sleeve,Accessories,233.09,1,233.09,West,Bilal,C7959
O100956,2025-01-06,Iota Charger,Electronics,162.22,5,811.1,East,Carlos,C9016
O100957,2025-05-14,Gamma Sneakers,Footwear,242.67,1,242.67,North,Bilal,C1631
O100958,2025-10-16,Delta Cap,Accessories,30.23,1,30.23,West,Ehsan,C6035
O100959,2025-06-16,Iota Charger,Electronics,208.9,4,835.6,North,Bilal,C9473
O100960,2025-03-01,Zeta Socks,Accessories,42.36,1,42.36,East,Carlos,C7924
O100961,2024-12-25,Kappa Backpack,Accessories,86.17,3,258.51,Central,Ayesha,C9186
O100962,2024-12-13,Delta Cap,Accessories,64.48,2,128.96,North,Fatima,C5696
O100963,2025-06-03,Epsilon Jacket,Apparel,232.02,1,232.02,Central,Fatima,C6816
O100964,2025-01-28,Alpha Hoodie,Apparel,243.66,1,243.66,South,Carlos,C8730
O100965,2025-11-21,Theta Watch,Electronics,24.77,1,24.77,East,Bilal,C7049
O100966,2025-08-03,Eta Laptop Sleeve,Accessories,71.23,1,71.23,North,Dina,C8604
O100967,2025-08-10,Theta Watch,Electronics,247.3,1,247.3,Central,Bilal,C1428
O100968,2025-05-26,Epsilon Jacket,Apparel,163.98,1,163.98,Central,Carlos,C7029
O100969,2025-03-17,Gamma Sneakers,Footwear,218.79,1,218.79,Central,Dina,C2290
O100970,2025-11-03,Gamma Sneakers,Footwear,47.56,4,190.24,North,Bilal,C4189
O100971,2025-11-27,Delta Cap,Accessories,72.05,3,216.15,Central,Bilal,C7474
O100972,2025-03-22,Kappa Backpack,Accessories,95.16,3,285.48,North,Fatima,C9711
O100973,2025-03-01,Zeta Socks,Accessories,106.41,1,106.41,South,Carlos,C8824
O100974,2025-11-07,Iota Charger,Electronics,141.96,4,567.84,South,Carlos,C9890
O100975,2025-05-26,Theta Watch,Electronics,249.16,1,249.16,West,Dina,C6865
O100976,2025-06-14,Alpha Hoodie,Apparel,169.5,1,169.5,East,Carlos,C2975
O100977,2025-07-20,Epsilon Jacket,Apparel,142.63,4,570.52,North,Ayesha,C3420
O100978,2025-03-28,Kappa Backpack,Accessories,234.29,1,234.29,South,Bilal,C6682
O100979,2025-08-01,Theta Watch,Electronics,86.43,1,86.43,East,Carlos,C2813
O100980,2025-04-30,Iota Charger,Electronics,36.63,1,36.63,West,Fatima,C7427
O100981,2025-08-20,Zeta Socks,Accessories,185.05,1,185.05,South,Ehsan,C5135
O100982,2024-12-12,Zeta Socks,Accessories,8.33,2,16.66,West,Ayesha,C3288
O100983,2025-05-18,Iota Charger,Electronics,196.97,2,393.94,South,Fatima,C3615
O100984,2025-04-18,Zeta Socks,Accessories,243.6,1,243.6,South,Dina,C2186
O100985,2025-11-16,Gamma Sneakers,Footwear,243.19,1,243.19,Central,Carlos,C1548
O100986,2025-11-29,Eta Laptop Sleeve,Accessories,80.54,3,241.62,Central,Carlos,C9522
O100987,2025-05-31,Theta Watch,Electronics,141.09,1,141.09,West,Fatima,C9872
O100988,2025-03-31,Zeta Socks,Accessories,244.25,1,244.25,North,Carlos,C9516
O100989,2025-10-22,Zeta Socks,Accessories,221.37,1,221.37,North,Ayesha,C6638
O100990,2025-01-08,Kappa Backpack,Accessories,188.35,1,188.35,West,Dina,C4279
O100991,2025-10-07,Zeta Socks,Accessories,199.26,1,199.26,South,Ayesha,C9734
O100992,2024-12-22,Delta Cap,Accessories,186.16,1,186.16,South,Carlos,C4378
O100993,2025-08-09,Epsilon Jacket,Apparel,110.62,4,442.48,Central,Ayesha,C9777
O100994,2025-08-13,Gamma Sneakers,Footwear,22.66,1,22.66,West,Bilal,C1070
O100995,2025-04-09,Gamma Sneakers,Footwear,9.57,1,9.57,North,Ayesha,C6574
O100996,2025-01-06,Beta T-shirt,Apparel,207.11,1,207.11,South,Dina,C4893
O100997,2025-05-19,Gamma Sneakers,Footwear,51.29,3,153.87,East,Carlos,C5448
O100998,2025-05-07,Beta T-shirt,Apparel,120.98,1,120.98,South,Ayesha,C4856
O100999,2025-11-28,Theta Watch,Electronics,108.64,1,108.64,Central,Ayesha,C2339
O101000,2024-12-27,Beta T-shirt,Apparel,73.78,1,73.78,East,Fatima,C7068
O101001,2025-02-15,Gamma Sneakers,Footwear,228.06,1,228.06,West,Ehsan,C2869
O101002,2025-01-30,Epsilon Jacket,Apparel,161.8,1,161.8,Central,Carlos,C6993
O101003,2025-11-03,Gamma Sneakers,Footwear,166.95,3,500.85,North,Dina,C8248
O101004,2025-07-19,Epsilon Jacket,Apparel,238.7,1,238.7,North,Dina,C4687
O101005,2025-08-01,Kappa Backpack,Accessories,171.0,1,171.0,South,Carlos,C1058
O101006,2025-02-21,Beta T-shirt,Apparel,112.47,1,112.47,West,Fatima,C1771
O101007,2025-10-07,Epsilon Jacket,Apparel,205.25,1,205.25,South,Dina,C3871
O101008,2025-06-20,Delta Cap,Accessories,195.07,2,390.14,East,Dina,C6439
O101009,2025-10-02,Delta Cap,Accessories,130.71,1,130.71,North,Carlos,C7530
O101010,2025-07-11,Alpha Hoodie,Apparel,23.44,3,70.32,East,Dina,C1386
O101011,2025-06-15,Zeta Socks,Accessories,163.59,1,163.59,West,Ayesha,C7461
O101012,2025-07-31,Zeta Socks,Accessories,245.23,1,245.23,Central,Fatima,C2448
O101013,2025-02-27,Epsilon Jacket,Apparel,57.19,1,57.19,South,Ehsan,C2431
O101014,2025-05-18,Epsilon Jacket,Apparel,176.42,3,529.26,North,Dina,C4361
O101015,2025-06-19,Alpha Hoodie,Apparel,211.05,1,211.05,West,Bilal,C7166
O101016,2025-11-02,Kappa Backpack,Accessories,48.61,1,48.61,East,Carlos,C1770
O101017,2025-04-21,Beta T-shirt,Apparel,35.13,3,105.39,Central,Dina,C1881
O101018,2025-01-29,Iota Charger,Electronics,243.53,1,243.53,East,Ehsan,C6961
O101019,2025-06-07,Kappa Backpack,Accessories,168.62,1,168.62,South,Carlos,C4002
O101020,2025-11-09,Beta T-shirt,Apparel,47.47,10,474.7,West,Dina,C7286
O101021,2025-09-03,Beta T-shirt,Apparel,61.67,2,123.34,South,Fatima,C8737
O101022,2025-10-27,Beta T-shirt,Apparel,68.4,1,68.4,East,Ehsan,C1779
O101023,2025-01-06,Alpha Hoodie,Apparel,232.43,1,232.43,West,Fatima,C6661
O101024,2025-04-04,Beta T-shirt,Apparel,178.15,2,356.3,Central,Ayesha,C8027
O101025,2025-02-23,Iota Charger,Electronics,159.95,1,159.95,East,Dina,C7487
O101026,2025-11-13,Kappa Backpack,Accessories,249.15,1,249.15,North,Ayesha,C3104
O101027,2025-11-22,Theta Watch,Electronics,86.02,1,86.02,North,Bilal,C4353
O101028,2025-03-16,Alpha Hoodie,Apparel,99.81,1,99.81,East,Dina,C7378
O101029,2025-02-06,Iota Charger,Electronics,102.67,5,513.35,East,Carlos,C6285
O101030,2025-08-18,Iota Charger,Electronics,75.66,1,75.66,Central,Dina,C5070
O101031,2025-06-12,Delta Cap,Accessories,247.09,1,247.09,West,Fatima,C5244
O101032,2025-05-18,Kappa Backpack,Accessories,188.16,1,188.16,South,Ayesha,C1223
O101033,2025-01-04,Theta Watch,Electronics,187.23,1,187.23,Central,Ayesha,C3325
O101034,2025-05-09,Eta Laptop Sleeve,Accessories,51.61,1,51.61,Central,Fatima,C6161
O101035,2025-07-07,Beta T-shirt,Apparel,41.98,1,41.98,West,Dina,C2602
O101036,2025-03-22,Iota Charger,Electronics,108.12,1,108.12,North,Dina,C3780
O101037,2025-07-14,Alpha Hoodie,Apparel,167.75,1,167.75,South,Carlos,C9846
O101038,2025-10-13,Epsilon Jacket,Apparel,113.98,1,113.98,West,Bilal,C8542
O101039,2025-03-20,Alpha Hoodie,Apparel,227.77,1,227.77,Central,Dina,C2178
O101040,2025-01-30,Gamma Sneakers,Footwear,157.64,1,157.64,Central,Dina,C2288
O101041,2025-09-07,Iota Charger,Electronics,45.65,2,91.3,East,Fatima,C1446
O101042,2025-03-21,Iota Charger,Electronics,165.73,2,331.46,North,Carlos,C1228
O101043,2025-07-24,Epsilon Jacket,Apparel,175.51,4,702.04,North,Carlos,C5951
O101044,2025-03-05,Eta Laptop Sleeve,Accessories,145.93,1,145.93,Central,Bilal,C8331
O101045,2025-04-09,Delta Cap,Accessories,114.38,1,114.38,East,Dina,C4651
O101046,2025-06-11,Zeta Socks,Accessories,97.03,1,97.03,Central,Bilal,C4379
O101047,2025-01-23,Kappa Backpack,Accessories,199.55,5,997.75,East,Bilal,C9234
O101048,2025-10-21,Beta T-shirt,Apparel,17.63,10,176.3,Central,Ayesha,C8832
O101049,2025-10-18,Epsilon Jacket,Apparel,188.1,5,940.5,West,Dina,C5326
O101050,2025-02-06,Eta Laptop Sleeve,Accessories,155.96,1,155.96,East,Bilal,C9195
O101051,2025-06-23,Eta Laptop Sleeve,Accessories,174.8,10,1748.0,West,Dina,C3946
O101052,2025-01-24,Epsilon Jacket,Apparel,94.31,1,94.31,Central,Carlos,C6149
O101053,2025-09-12,Eta Laptop Sleeve,Accessories,91.96,1,91.96,South,Bilal,C4292
O101054,2025-04-15,Eta Laptop Sleeve,Accessories,118.3,1,118.3,West,Ehsan,C1356
O101055,2025-03-29,Kappa Backpack,Accessories,187.96,1,187.96,Central,Ayesha,C7151
O101056,2025-09-30,Gamma Sneakers,Footwear,209.23,1,209.23,Central,Ehsan,C2311
O101057,2025-05-05,Iota Charger,Electronics,75.72,2,151.44,East,Bilal,C4487
O101058,2025-05-29,Epsilon Jacket,Apparel,41.89,4,167.56,East,Bilal,C3371
O101059,2025-07-03,Iota Charger,Electronics,46.98,1,46.98,East,Carlos,C3436
O101060,2024-12-29,Theta Watch,Electronics,211.65,1,211.65,Central,Ehsan,C3300
O101061,2025-01-16,Delta Cap,Accessories,220.43,1,220.43,West,Fatima,C3848
O101062,2025-05-01,Alpha Hoodie,Apparel,123.86,1,123.86,East,Carlos,C7364
O101063,2025-07-11,Epsilon Jacket,Apparel,176.31,1,176.31,Central,Dina,C8152
O101064,2025-09-17,Gamma Sneakers,Footwear,162.73,1,162.73,West,Bilal,C7460
O101065,2025-02-05,Delta Cap,Accessories,52.52,1,52.52,North,Bilal,C6307
O101066,2024-12-30,Beta T-shirt,Apparel,236.2,5,1181.0,East,Ayesha,C4217
O101067,2025-01-17,Alpha Hoodie,Apparel,154.86,3,464.58,South,Fatima,C8435
O101068,2025-01-21,Gamma Sneakers,Footwear,58.46,1,58.46,Central,Ehsan,C1142
O101069,2025-06-20,Delta Cap,Accessories,164.2,1,164.2,North,Carlos,C9497
O101070,2025-08-15,Delta Cap,Accessories,223.84,1,223.84,North,Dina,C8751
O101071,2025-04-22,Theta Watch,Electronics,239.65,3,718.95,North,Ayesha,C8704
O101072,2025-07-05,Iota Charger,Electronics,96.43,1,96.43,North,Dina,C1913
O101073,2025-09-22,Kappa Backpack,Accessories,212.17,4,848.68,West,Ayesha,C7421
O101074,2025-05-19,Alpha Hoodie,Apparel,55.78,1,55.78,North,Carlos,C3657
O101075,2025-09-13,Zeta Socks,Accessories,207.08,1,207.08,North,Bilal,C7663
O101076,2025-06-18,Beta T-shirt,Apparel,14.17,3,42.51,North,Dina,C2357
O101077,2025-11-02,Zeta Socks,Accessories,32.55,1,32.55,Central,Ehsan,C6312
O101078,2025-03-06,Alpha Hoodie,Apparel,130.97,1,130.97,South,Bilal,C8549
O101079,2025-02-25,Eta Laptop Sleeve,Accessories,148.0,1,148.0,North,Fatima,C6140
O101080,2025-05-18,Eta Laptop Sleeve,Accessories,163.84,1,163.84,East,Dina,C3819
O101081,2025-02-24,Eta Laptop Sleeve,Accessories,54.78,1,54.78,North,Carlos,C7925
O101082,2025-04-29,Alpha Hoodie,Apparel,93.04,4,372.16,Central,Dina,C8789
O101083,2025-03-22,Eta Laptop Sleeve,Accessories,94.95,1,94.95,West,Bilal,C9811
O101084,2025-08-18,Theta Watch,Electronics,115.98,1,115.98,Central,Fatima,C7703
O101085,2025-04-08,Beta T-shirt,Apparel,38.59,2,77.18,West,Ayesha,C5188
O101086,2025-10-05,Kappa Backpack,Accessories,199.69,1,199.69,East,Bilal,C2078
O101087,2025-06-25,Delta Cap,Accessories,146.64,1,146.64,Central,Ayesha,C3430
O101088,2025-09-23,Theta Watch,Electronics,168.96,1,168.96,North,Fatima,C9778
O101089,2025-09-01,Beta T-shirt,Apparel,208.37,1,208.37,South,Ayesha,C7793
O101090,2025-10-06,Alpha Hoodie,Apparel,28.34,1,28.34,Central,Bilal,C7327
O101091,2024-12-26,Eta Laptop Sleeve,Accessories,222.95,1,222.95,West,Bilal,C4103
O101092,2025-02-21,Zeta Socks,Accessories,249.2,1,249.2,Central,Ayesha,C9060
O101093,2025-05-18,Epsilon Jacket,Apparel,144.34,1,144.34,West,Dina,C5665
O101094,2025-02-21,Eta Laptop Sleeve,Accessories,230.41,1,230.41,East,Ehsan,C2042
O101095,2025-02-28,Gamma Sneakers,Footwear,58.05,1,58.05,North,Dina,C7300
O101096,2025-01-24,Epsilon Jacket,Apparel,177.49,1,177.49,South,Ehsan,C8641
O101097,2025-11-19,Kappa Backpack,Accessories,159.51,1,159.51,Central,Carlos,C8682
O101098,2025-11-25,Theta Watch,Electronics,157.89,1,157.89,South,Carlos,C5419
O101099,2025-09-02,Beta T-shirt,Apparel,108.09,1,108.09,Central,Fatima,C7745
O101100,2025-06-12,Delta Cap,Accessories,217.16,3,651.48,West,Dina,C2603
O101101,2025-07-26,Gamma Sneakers,Footwear,61.24,1,61.24,South,Ehsan,C2922
O101102,2025-07-26,Epsilon Jacket,Apparel,223.27,1,223.27,North,Ehsan,C3343
O101103,2025-01-08,Gamma Sneakers,Footwear,49.04,1,49.04,South,Ayesha,C4513
O101104,2025-04-25,Gamma Sneakers,Footwear,84.5,1,84.5,North,Fatima,C2004
O101105,2025-01-11,Iota Charger,Electronics,241.6,1,241.6,East,Dina,C3987
O101106,2025-04-15,Alpha Hoodie,Apparel,200.03,1,200.03,East,Ehsan,C3490
O101107,2025-04-02,Theta Watch,Electronics,238.87,1,238.87,West,Fatima,C1181
O101108,2025-05-26,Kappa Backpack,Accessories,67.82,1,67.82,Central,Carlos,C6322
O101109,2024-12-22,Delta Cap,Accessories,108.22,1,108.22,North,Bilal,C4081
O101110,2025-05-26,Delta Cap,Accessories,115.9,1,115.9,South,Fatima,C8591
O101111,2024-12-13,Alpha Hoodie,Apparel,92.41,1,92.41,Central,Dina,C6420
O101112,2025-07-23,Kappa Backpack,Accessories,170.29,3,510.87,West,Ehsan,C4775
O101113,2025-01-20,Alpha Hoodie,Apparel,77.98,1,77.98,North,Ehsan,C7952
O101114,2025-11-24,Beta T-shirt,Apparel,134.41,1,134.41,North,Fatima,C4745
O101115,2025-06-28,Alpha Hoodie,Apparel,61.32,1,61.32,South,Ayesha,C7181
O101116,2025-06-19,Kappa Backpack,Accessories,116.94,1,116.94,North,Ayesha,C4354
O101117,2025-02-14,Beta T-shirt,Apparel,69.25,1,69.25,East,Ehsan,C1284
O101118,2025-02-28,Eta Laptop Sleeve,Accessories,85.25,1,85.25,West,Ehsan,C4397
O101119,2025-07-04,Zeta Socks,Accessories,45.59,10,455.9,Central,Carlos,C9224
O101120,2025-03-31,Gamma Sneakers,Footwear,125.8,1,125.8,North,Fatima,C6506
O101121,2024-12-01,Eta Laptop Sleeve,Accessories,42.98,3,128.94,East,Carlos,C9905
O101122,2025-09-07,Eta Laptop Sleeve,Accessories,238.43,1,238.43,South,Ayesha,C5504
O101123,2025-05-22,Kappa Backpack,Accessories,248.38,1,248.38,East,Dina,C9223
O101124,2025-04-14,Eta Laptop Sleeve,Accessories,183.01,1,183.01,East,Carlos,C8402
O101125,2025-10-16,Iota Charger,Electronics,33.38,1,33.38,North,Bilal,C9945
O101126,2025-03-24,Alpha Hoodie,Apparel,168.19,1,168.19,East,Carlos,C2608
O101127,2025-11-20,Zeta Socks,Accessories,36.01,1,36.01,Central,Carlos,C9870
O101128,2025-03-12,Zeta Socks,Accessories,71.5,1,71.5,East,Bilal,C4301
O101129,2025-04-29,Beta T-shirt,Apparel,122.21,1,122.21,West,Ayesha,C8024
O101130,2025-08-10,Eta Laptop Sleeve,Accessories,80.67,1,80.67,South,Ayesha,C2735
O101131,2025-06-07,Zeta Socks,Accessories,172.7,10,1727.0,South,Ayesha,C9610
O101132,2025-02-20,Kappa Backpack,Accessories,119.39,1,119.39,South,Fatima,C3094
O101133,2025-01-20,Kappa Backpack,Accessories,97.64,4,390.56,West,Ehsan,C6539
O101134,2025-02-13,Zeta Socks,Accessories,134.53,5,672.65,South,Ehsan,C5391
O101135,2025-03-09,Theta Watch,Electronics,193.34,1,193.34,West,Dina,C8106
O101136,2025-10-26,Beta T-shirt,Apparel,48.18,2,96.36,South,Carlos,C7851
O101137,2025-08-30,Theta Watch,Electronics,238.69,1,238.69,West,Bilal,C4933
O101138,2024-12-09,Eta Laptop Sleeve,Accessories,161.18,1,161.18,West,Bilal,C9837
O101139,2025-03-22,Epsilon Jacket,Apparel,236.45,1,236.45,East,Ehsan,C6082
O101140,2025-09-21,Zeta Socks,Accessories,121.05,1,121.05,Central,Carlos,C6459
O101141,2025-01-18,Kappa Backpack,Accessories,151.31,1,151.31,North,Bilal,C2907
O101142,2025-01-27,Iota Charger,Electronics,160.24,1,160.24,South,Bilal,C4186
O101143,2024-12-27,Iota Charger,Electronics,152.49,1,152.49,East,Carlos,C6245
O101144,2025-08-15,Beta T-shirt,Apparel,71.06,1,71.06,East,Bilal,C3465
O101145,2025-11-26,Gamma Sneakers,Footwear,231.84,4,927.36,West,Ayesha,C4457
O101146,2025-04-08,Kappa Backpack,Accessories,23.69,1,23.69,South,Dina,C4935
O101147,2025-01-19,Eta Laptop Sleeve,Accessories,99.16,1,99.16,West,Ehsan,C2544
O101148,2025-11-19,Iota Charger,Electronics,136.44,2,272.88,West,Bilal,C2538
O101149,2025-07-11,Zeta Socks,Accessories,17.46,1,17.46,East,Ehsan,C2986
O101150,2025-07-27,Delta Cap,Accessories,141.85,1,141.85,West,Fatima,C5587
O101151,2025-08-02,Beta T-shirt,Apparel,82.71,1,82.71,West,Dina,C6930
O101152,2025-02-24,Gamma Sneakers,Footwear,244.67,3,734.01,East,Carlos,C8077
O101153,2025-10-23,Iota Charger,Electronics,36.42,10,364.2,East,Bilal,C6033
O101154,2025-04-14,Beta T-shirt,Apparel,72.13,4,288.52,North,Ayesha,C5948
O101155,2025-04-16,Beta T-shirt,Apparel,67.13,3,201.39,Central,Ayesha,C7773
O101156,2025-03-22,Gamma Sneakers,Footwear,153.94,4,615.76,South,Bilal,C4586
O101157,2025-09-12,Beta T-shirt,Apparel,38.67,1,38.67,North,Bilal,C8184
O101158,2025-09-30,Theta Watch,Electronics,168.35,1,168.35,East,Bilal,C8732
O101159,2025-06-26,Beta T-shirt,Apparel,57.9,1,57.9,West,Fatima,C7691
O101160,2024-12-29,Beta T-shirt,Apparel,231.05,1,231.05,West,Bilal,C7200
O101161,2024-12-13,Epsilon Jacket,Apparel,169.34,10,1693.4,North,Ayesha,C1409
O101162,2025-04-20,Theta Watch,Electronics,17.51,1,17.51,East,Bilal,C1911
O101163,2025-07-17,Eta Laptop Sleeve,Accessories,184.8,1,184.8,Central,Ehsan,C3382
O101164,2025-06-18,Theta Watch,Electronics,206.68,5,1033.4,West,Dina,C4342
O101165,2025-10-25,Alpha Hoodie,Apparel,117.55,5,587.75,North,Ehsan,C2499
O101166,2025-01-01,Beta T-shirt,Apparel,230.0,5,1150.0,East,Ayesha,C7196
O101167,2025-11-23,Eta Laptop Sleeve,Accessories,152.75,1,152.75,East,Dina,C3772
O101168,2025-05-03,Eta Laptop Sleeve,Accessories,154.74,1,154.74,North,Bilal,C1637
O101169,2025-11-16,Theta Watch,Electronics,159.23,1,159.23,North,Ehsan,C5996
O101170,2024-12-19,Gamma Sneakers,Footwear,174.07,1,174.07,East,Ayesha,C6669
O101171,2025-09-18,Kappa Backpack,Accessories,120.69,1,120.69,East,Carlos,C4216
O101172,2025-03-13,Kappa Backpack,Accessories,119.4,1,119.4,West,Ayesha,C3636
O101173,2025-08-23,Epsilon Jacket,Apparel,192.73,1,192.73,Central,Ayesha,C7651
O101174,2025-03-19,Epsilon Jacket,Apparel,192.63,1,192.63,West,Dina,C2178
O101175,2025-04-15,Beta T-shirt,Apparel,173.24,1,173.24,East,Dina,C2984
O101176,2025-08-23,Kappa Backpack,Accessories,235.3,1,235.3,East,Ehsan,C7812
O101177,2025-03-14,Iota Charger,Electronics,46.27,1,46.27,North,Dina,C1859
O101178,2025-07-16,Iota Charger,Electronics,177.78,1,177.78,East,Ayesha,C4187
O101179,2025-05-24,Zeta Socks,Accessories,225.75,1,225.75,Central,Fatima,C1723
O101180,2025-11-02,Zeta Socks,Accessories,151.57,2,303.14,North,Bilal,C2367
O101181,2025-09-18,Iota Charger,Electronics,210.47,1,210.47,North,Bilal,C2451
O101182,2025-03-02,Alpha Hoodie,Apparel,58.84,1,58.84,East,Bilal,C8579
O101183,2025-11-04,Gamma Sneakers,Footwear,51.8,2,103.6,West,Ayesha,C2742
O101184,2025-01-07,Alpha Hoodie,Apparel,43.94,1,43.94,South,Fatima,C8124
O101185,2025-08-29,Delta Cap,Accessories,54.0,2,108.0,South,Dina,C4344
O101186,2025-11-14,Iota Charger,Electronics,74.61,1,74.61,West,Ayesha,C6396
O101187,2024-12-16,Alpha Hoodie,Apparel,113.2,1,113.2,South,Ayesha,C5289
O101188,2025-08-16,Theta Watch,Electronics,207.65,2,415.3,East,Ayesha,C9998
O101189,2025-03-01,Epsilon Jacket,Apparel,120.51,2,241.02,North,Bilal,C4077
O101190,2025-04-01,Epsilon Jacket,Apparel,234.06,10,2340.6,North,Bilal,C2183
O101191,2025-08-25,Theta Watch,Electronics,246.84,1,246.84,East,Bilal,C9718
O101192,2025-05-07,Eta Laptop Sleeve,Accessories,18.61,1,18.61,West,Carlos,C3516
O101193,2025-06-30,Gamma Sneakers,Footwear,176.44,3,529.32,West,Ayesha,C4997
O101194,2025-03-15,Beta T-shirt,Apparel,175.9,1,175.9,East,Fatima,C1981
O101195,2025-04-27,Eta Laptop Sleeve,Accessories,117.05,5,585.25,Central,Ayesha,C5881
O101196,2025-09-16,Eta Laptop Sleeve,Accessories,91.19,2,182.38,East,Carlos,C2321
O101197,2025-05-30,Eta Laptop Sleeve,Accessories,178.51,1,178.51,South,Ayesha,C1596
O101198,2025-10-30,Zeta Socks,Accessories,39.74,1,39.74,East,Fatima,C3046
O101199,2025-04-10,Zeta Socks,Accessories,86.89,1,86.89,Central,Dina,C7061
